Name,Own rate,Bonus pieces,Total runs,Cycles,Positive outcomes,Negative outcomes,Average profit,Average balance,Average bonus balance,Best outcome,Worst outcome,Average invested,Average withdraw failures,Average bonus cancellations,Average bonus cancellation failures,Average bonuses lost,Average bonuses completed,Errors
MAX,0.96,5,100000,360,61288,38712,2152.4107479461904,15265.410621062643,112.99987311477031,7783.245726274206,-10522.288166666676,13000.0,1.13291,5.66116,0.0,95.33086125951108,195.47724948006575,0
MAX,0.96,6,100000,360,61267,38733,2134.8201070989976,15233.495374236936,98.67526713234078,7780.885084341036,-10681.538888888885,13000.0,1.05838,6.34138,0.0,83.81501912676552,196.5481122778328,0
MAX,0.96,7,100000,360,61497,38503,2172.761395293909,15261.255628979463,88.49423367634766,7781.292840966282,-10786.54067429821,13000.0,0.9797,6.85227,0.0,74.52003082160711,195.8958257959,0
MAX,0.96,8,100000,360,60905,39095,2107.38541245557,15188.351081401855,80.96566895171121,7773.278565819266,-10634.61093418073,13000.0,1.05665,8.42682,0.0,67.93075964644039,196.19594850000453,0
MAX,0.96,9,100000,360,61152,38848,2119.207289334764,15193.892477917592,74.68518857971756,7792.465124106573,-10696.125925925924,13000.0,1.08816,9.76643,0.0,61.06489636032643,198.1951298023816,0
MAX,0.96,10,100000,360,60933,39067,2123.1903526923047,15192.922966578792,69.73261389781399,7746.653571929812,-10882.043333333344,13000.0,1.11321,11.11443,0.0,55.68132390597227,198.1839739199471,0
MAX,0.96,11,100000,360,60899,39101,2080.9896318572455,15145.829156000396,64.83952413131591,7726.798936639108,-10898.355564721958,13000.0,1.09308,11.94358,0.0,50.923529097354354,195.05249745442737,0
MAX,0.96,12,100000,360,60636,39364,2075.9746020793928,15137.326156475801,61.35155438970022,7721.577409583333,-10644.364409861113,13000.0,2.03987,23.44706,0.0,46.52783045513326,194.85873041673585,0
MAX,0.96,13,100000,360,60702,39298,2072.7329088611223,15131.792037171457,59.059128301836346,7709.877261341222,-10875.92316910256,13000.0,1.02965,13.35061,0.0,43.53316765808058,192.22119613612503,0
MAX,0.96,14,100000,360,60499,39501,2042.1510608202582,15099.202487536215,57.051426722511415,7708.666929914973,-10867.262452738098,13000.0,1.08428,14.1516,0.0,40.94078651617197,189.8924543163087,0
MAX,0.96,15,100000,360,60629,39371,2079.364397606452,15134.79403750511,55.42963990453136,7735.432566666663,-10843.58016666667,13000.0,0.12294,1.75123,0.0,39.24580546452879,192.0414077777052,0
MAX,0.96,16,100000,360,60493,39507,2047.2662437878384,15102.017080483543,54.750836700421154,7781.641125000002,-11197.985750000003,13000.0,0.14685,2.26043,0.0,38.02675377328087,192.57150328133127,0
MAX,0.96,17,100000,360,60518,39482,1957.4175409725683,15010.668906642999,53.251365668460075,7588.905324682812,-10698.782336793542,13000.0,1.06848,17.07571,0.0,34.960352731734275,178.0019176297297,0
MAX,0.96,18,100000,360,60772,39228,1967.1460296477946,15018.762807601523,51.6167779628419,7577.412072581483,-10854.18927927037,13000.0,1.03259,16.62617,0.0,33.58439627097005,180.0429786049085,0
MAX,0.96,19,100000,360,60129,39871,1977.0627570506367,15027.681155641405,50.61839858982659,7614.557346260386,-10903.355422437668,13000.0,0.20974,3.77498,0.0,33.23558159444018,176.46257879789636,0
MAX,0.95,1,100000,360,61308,38692,2115.7820192597014,15428.69876464991,312.9167453890827,7687.165954356471,-10624.388125000001,13000.0,0.26847,0.26847,0.0,198.84200662468146,159.83666250000002,0
MAX,0.95,2,100000,360,61618,38382,2151.513593869626,15446.651090224737,295.1374963543028,7669.907608483809,-10481.525756249986,13000.0,0.26661,0.53322,0.0,186.70931590810818,176.57557937500005,0
MAX,0.95,3,100000,360,61801,38199,2172.766072669461,15424.361495439933,251.59542276774775,7711.404076269278,-11225.643190277775,13000.0,0.12377,0.37131,0.0,175.30837625507007,184.9886383333347,0
MAX,0.95,4,100000,360,61359,38641,2154.8278310970054,15348.475032185364,193.64720108800304,7742.4607212614355,-10736.124999999996,13000.0,0.2662,1.0648,0.0,148.7267387794233,189.44976828125,0
MAX,0.95,5,100000,360,61314,38686,2140.461887397753,15308.396472052284,167.93458465312096,7728.867186869182,-10867.783470833328,13000.0,1.01952,5.0976,0.0,132.33606916888505,191.00583574998652,0
MAX,0.95,6,100000,360,60859,39141,2129.2676766992963,15274.125013357501,144.8573366526407,7748.344026457751,-10804.032227256941,13000.0,0.15557,0.93342,0.0,115.79667991503344,193.62044902778734,0
MAX,0.95,7,100000,360,61268,38732,2155.2692978936007,15281.969136617006,126.69983872536532,7749.1580011703845,-10784.414464285712,13000.0,0.15749,1.09961,0.0,102.57370936816388,196.6473948724932,0
MAX,0.95,8,100000,360,60647,39353,2091.0387124432596,15207.251648975238,116.21293653312415,7745.132479177875,-10792.369192708338,13000.0,0.22638,1.80832,0.0,92.75070825843305,195.79874921875,0
MAX,0.95,9,100000,360,60891,39109,2122.6819373773396,15230.184307400003,107.50237002938604,7749.498841106404,-10783.434314395832,13000.0,0.13992,1.24551,0.0,83.86189920839091,197.6144543827249,0
MAX,0.95,10,100000,360,61021,38979,2116.0874683473153,15215.583829173014,99.49636083668356,7733.0602642171725,-10729.444999999998,13000.0,0.11134,1.09853,0.0,76.14005501931214,197.6878918750821,0
MAX,0.95,11,100000,360,60634,39366,2079.9379539744737,15173.520570597086,93.58261662707974,7709.658648469216,-11375.521359011836,13000.0,1.1557,11.78266,0.0,70.68104712499587,197.94056023761533,0
MAX,0.95,12,100000,360,60405,39595,2065.213720071082,15153.60109233236,88.38737225786493,7703.317254845486,-10757.178439972224,13000.0,1.18009,13.232,0.0,65.25886841301278,197.22334357638366,0
MAX,0.95,13,100000,360,60358,39642,2057.515773782934,15141.75364919036,84.23787540656393,7728.713076923079,-10600.749999999998,13000.0,0.31846,4.13998,0.0,59.94144820500888,197.88044958587247,0
MAX,0.95,14,100000,360,60144,39856,2041.3610220329172,15121.938973740327,80.57795171250382,7724.339100765315,-10649.252997448979,13000.0,0.17835,2.47924,0.0,56.775810124843844,197.12698349474314,0
